operation_id,company_id,document_type,issuance_date,due_date,payment_date,amount,pending_amount,currency,accounting_currency,exchange_rate,status,concept,counterparty_id
09b2d415dd00b5d2ab2c3931496d37d2,COMP_0793,invoice,2026-01-26,2026-01-26,2026-02-11 00:00:00,120.03,0.0,EUR,EUR,1.0,paid,N.Fra TB2026F/14 COUNTERPARTY_47852 Ef 1,COUNTERPARTY_47852
0a458626bfdb7f604ffcde911c8d444a,COMP_0001,invoice,2025-06-27,2025-06-27,2025-07-11 00:00:00,4235.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/74 [COMPANY] Ef 1,COUNTERPARTY_03903
1ce2bb65294962734f327258c63b6eb9,COMP_0793,invoice,2025-05-05,2025-05-05,2025-05-05 00:00:00,6900.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/172 COUNTERPARTY_20173 Ef 1,COUNTERPARTY_48413
253f5c2a8743127a3a52945c8f207597,COMP_0793,invoice,2026-02-04,2026-02-04,2026-02-10 00:00:00,-59.29,0.0,EUR,EUR,1.0,paid,S.Fra /284 COUNTERPARTY_01639 Ef [NUM],COUNTERPARTY_11626
2634da2a94e3ebe70a2a869db2c59a71,COMP_0793,invoice,2025-09-02,2025-09-02,2025-09-05 00:00:00,147.23,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/379 COUNTERPARTY_15425 Ef 1,COUNTERPARTY_15425
2d4049a247a46b9f8cfc9d7042828c8f,COMP_0793,invoice,2025-10-15,2025-11-14,2025-12-11 00:00:00,-128.87,0.0,EUR,EUR,1.0,paid,S.Fra /1681 COUNTERPARTY_48443 Ef [NUM],COUNTERPARTY_48443
3e1027688a1932b8af5de2c54bbbe921,COMP_0793,invoice,2025-12-12,2026-01-11,2026-02-10 00:00:00,-82.11,0.0,EUR,EUR,1.0,paid,S.Fra /2029 COUNTERPARTY_48090 Ef 191191,COUNTERPARTY_48090
44d31a382dc3a80e1dfac33caa7ad1fa,COMP_0793,invoice,2025-07-24,2025-07-24,2025-07-24 00:00:00,4841.0,0.0,EUR,EUR,1.0,paid,S.Fra /808 [COMPANY] Ef 189,COUNTERPARTY_22440
6b19083afcce4ca6819db55d0d08b8a9,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24 00:00:00,8470.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/129 [COMPANY] Ef 1,COUNTERPARTY_03903
6c9f68942299d2ea42b6233800e4639d,COMP_0793,invoice,2025-11-28,2025-12-28,2026-01-12 00:00:00,-1109.29,0.0,EUR,EUR,1.0,paid,S.Fra /1883 COUNTERPARTY_48090 Ef 191125,COUNTERPARTY_48090
70f19ff1407d98be640ad8118aceace0,COMP_0793,invoice,2025-10-28,2025-11-27,2025-11-17 00:00:00,-403.96,0.0,EUR,EUR,1.0,paid,S.Fra /1693 COUNTERPARTY_18583 Ef [REF],COUNTERPARTY_18583
7142ad8d6d7d6734e891d4c00fc0985c,COMP_0793,invoice,2025-08-10,2025-09-09,2025-10-13 00:00:00,-3283.08,0.0,EUR,EUR,1.0,paid,S.Fra /1236 COUNTERPARTY_48575 Ef 197,COUNTERPARTY_48575
81770397eb6c54fe0676d6a96c9b72bb,COMP_0793,invoice,2025-10-28,2025-10-28,2025-11-27 00:00:00,313.51,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/487 COUNTERPARTY_42157 Ef 1,COUNTERPARTY_42157
86de5386f339a40ac626445b5f5805f3,COMP_0793,invoice,2026-01-27,2026-01-27,2026-02-10 00:00:00,36.18,0.0,EUR,EUR,1.0,paid,N.Fra TB2026F/44 COUNTERPARTY_15082 Ef 1,COUNTERPARTY_15082
883b5f9923f6f57763c75b23ffaea7d2,COMP_0001,invoice,2025-06-30,2025-06-30,2025-07-11 00:00:00,1070.9,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/86 [COMPANY] Ef 1,COUNTERPARTY_03903
95d49a02af55b549d65db74c644e9804,COMP_0793,invoice,2025-06-19,2025-06-19,2025-07-15 00:00:00,11047.58,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/226 COUNTERPARTY_48639 Ef 1,COUNTERPARTY_48639
a2d9aed316e247f553abd858e4423212,COMP_0001,invoice,2025-09-29,2025-09-29,2025-10-14 00:00:00,14520.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/158 [COMPANY] Ef 1,COUNTERPARTY_03903
dc7a99040f35224b7c3a5d4c23a5a71e,COMP_0793,invoice,2025-11-25,2025-11-25,2025-12-01 00:00:00,9999.99,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/511 COUNTERPARTY_20173 Ef 1,COUNTERPARTY_48413
e70b7d6e30ae9ba4869adf4d0f37105f,COMP_0793,invoice,2025-06-17,2025-06-17,2025-07-10 00:00:00,-5027.19,0.0,EUR,EUR,1.0,paid,S.Fra /524 COUNTERPARTY_33161 Ef 1S25/2666,COUNTERPARTY_47731
f712e95c6d46e603fb46007f555ae540,COMP_0793,invoice,2025-08-17,2025-08-17,2025-09-10 00:00:00,-6050.0,0.0,EUR,EUR,1.0,paid,S.Fra /1182 [COMPANY] Ef 1146,COUNTERPARTY_22440
f8eda316c817e543a11da2c86acf45e2,COMP_0793,invoice,2025-08-17,2025-08-17,2025-10-13 00:00:00,-4598.0,0.0,EUR,EUR,1.0,paid,S.Fra /1177 [COMPANY] Ef 1145,COUNTERPARTY_22440
fa54156dda217b7a2ab8bb1bea82a32f,COMP_0793,invoice,2026-03-01,2026-03-01,2026-03-01 00:00:00,-256.52,0.0,EUR,EUR,1.0,paid,S.Fra /413 COUNTERPARTY_18906 Ef 1[X]/2026/02887,COUNTERPARTY_18906
048d362eb5fcbea1bd20cdf7c5fae67e,COMP_0793,invoice,2025-06-13,2025-06-13,2025-06-13 00:00:00,-1846.75,0.0,EUR,EUR,1.0,paid,S.Fra /560 COUNTERPARTY_47799 Ef [NUM],COUNTERPARTY_47799
0c8a0919742443ab8c2bc2982badcc69,COMP_0793,invoice,2025-10-31,2025-11-30,2025-12-11 00:00:00,-24169.75,0.0,EUR,EUR,1.0,paid,S.Fra /1719 COUNTERPARTY_07215 Ef 1251,COUNTERPARTY_07215
0d88195f08ae462c92062f537c142cc4,COMP_0793,invoice,2025-11-05,2025-12-05,2025-11-05 00:00:00,-555.99,0.0,EUR,EUR,1.0,paid,S.Fra /1953 COUNTERPARTY_33224 Ef [NUM],COUNTERPARTY_35897
2046037bf8873f8979a4c64b44f330c0,COMP_0793,invoice,2025-06-26,2025-06-26,2025-06-26 00:00:00,244.55,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/263 COUNTERPARTY_48877 Ef 1,COUNTERPARTY_48877
22053dcb642e30e6e528735417c4a308,COMP_0793,invoice,2025-06-12,2025-06-12,2025-07-10 00:00:00,-272.25,0.0,EUR,EUR,1.0,paid,S.Fra /542 COUNTERPARTY_42909. Ef 125/1092,COUNTERPARTY_42909
2e6a44cabfb269b6e9328f63b9d1ada5,COMP_0793,invoice,2025-11-25,2025-11-25,2025-12-11 00:00:00,-373.89,0.0,EUR,EUR,1.0,paid,S.Fra /1877 [COMPANY] Ef 125FA183206,COUNTERPARTY_48896
364800eb2d70fff0d6ad0adf87b4089a,COMP_0793,invoice,2025-07-27,2025-07-27,2025-08-12 00:00:00,271331.03,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/301 COUNTERPARTY_44045 Ef 1,COUNTERPARTY_44045
38e95a2d1d55171ce5db8bc2bbfb2095,COMP_0001,invoice,2025-07-24,2025-07-24,2025-07-24 00:00:00,7022.33,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/96 [COMPANY] Ef 1,COUNTERPARTY_03903
5b63e523ede5c970763ca5a8e6b71187,COMP_0793,invoice,2024-12-26,2024-12-26,2024-12-26 00:00:00,2382.42,0.0,EUR,EUR,1.0,paid,N.Fra TB2024F/97 COUNTERPARTY_48970 Ef 1,COUNTERPARTY_48970
6948f4b1d44c3a61bc32964cf8cd2334,COMP_0793,invoice,2025-05-16,2025-06-15,2025-05-16 00:00:00,-33.57,0.0,EUR,EUR,1.0,paid,S.Fra /428 COUNTERPARTY_10160 Ef 1F[NUM],COUNTERPARTY_35185
696fc201e2e01af16bb634471b55b559,COMP_0793,invoice,2025-10-15,2025-11-14,2025-12-11 00:00:00,-306.0,0.0,EUR,EUR,1.0,paid,S.Fra /1755 COUNTERPARTY_48575 Ef 1491,COUNTERPARTY_48575
7c08132f00635d6d2ce698d0128f6330,COMP_0001,invoice,2025-11-06,2025-11-06,2025-11-18 00:00:00,-870.33,0.0,EUR,EUR,1.0,paid,S.Fra /212 COUNTERPARTY_49014 Ef 1F-251120,COUNTERPARTY_49014
9246d886f2e0d28645c2947c793b6be3,COMP_0001,invoice,2025-05-23,2025-07-21,2025-05-23 00:00:00,-103.67,0.0,EUR,EUR,1.0,paid,S.Fra /93 COUNTERPARTY_49050 Ef 1IA0367,COUNTERPARTY_49050
970513d07e8004f50b9ff6d938eff546,COMP_0793,invoice,2025-05-29,2025-05-29,2025-07-01 00:00:00,59.59,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/199 COUNTERPARTY_15082 Ef 1,COUNTERPARTY_15082
9ebaeacb7aea00457366708d5d4731ca,COMP_0793,invoice,2025-09-04,2025-09-04,2025-09-04 00:00:00,-545.59,0.0,EUR,EUR,1.0,paid,S.Fra /1201 COUNTERPARTY_07783 Ef [NUM],COUNTERPARTY_49066
a190c15638cad479df05f4b47c0a912a,COMP_0001,invoice,2025-06-05,2025-06-05,2025-06-09 00:00:00,186.45,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/56 [COMPANY] Ef 1,COUNTERPARTY_03903
a4f7baba9e3ac9d77beb0181de4dae4e,COMP_0793,invoice,2025-09-15,2025-10-15,2025-09-15 00:00:00,-61.35,0.0,EUR,EUR,1.0,paid,S.Fra /1431 COUNTERPARTY_48052 Ef 1A350602,COUNTERPARTY_48052
b70def2de5ed7c930efeb4a587416495,COMP_0793,invoice,2026-01-27,2026-01-27,2026-01-28 00:00:00,756.2,0.0,EUR,EUR,1.0,paid,N.Fra TB2026F/47 COUNTERPARTY_04351 Ef 1,COUNTERPARTY_04351
c5c06510783981f733701b2fb1a8780d,COMP_0793,invoice,2025-06-26,2025-06-26,2025-06-26 00:00:00,244907.55,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/253 COUNTERPARTY_44045 Ef 1,COUNTERPARTY_44045
d0fbd6fc1624888b3ee8eca9560f85ac,COMP_0793,invoice,2026-02-04,2026-02-04,2026-02-09 00:00:00,658.39,0.0,EUR,EUR,1.0,paid,N.Fra TB2026F/70 COUNTERPARTY_21959 Ef 1,COUNTERPARTY_21959
d42e5b8d8bc43672eb994d0d58e0a707,COMP_0793,invoice,2025-12-23,2025-12-23,2025-12-31 00:00:00,41597.5,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/595 COUNTERPARTY_19200 Ef 1,COUNTERPARTY_19200
f307e4f141bed45074f03d11a25c7b49,COMP_0793,invoice,2025-05-29,2025-05-29,2025-08-01 00:00:00,-0.36,0.0,EUR,EUR,1.0,paid,S.Fra /[COMPANY] Ef [REF],COUNTERPARTY_47950
fabb0c3e6edfb132927d20d0771df053,COMP_0793,invoice,2025-07-02,2025-08-01,2025-07-02 00:00:00,-38.16,0.0,EUR,EUR,1.0,paid,S.Fra /693 COUNTERPARTY_47799 Ef [NUM],COUNTERPARTY_47799
18c70559c4057f70c5acba94ad046d12,COMP_0793,invoice,2025-06-10,2025-06-10,2025-06-10 00:00:00,-19.99,0.0,EUR,EUR,1.0,paid,S.Fra /[COMPANY] Ef [NUM],COUNTERPARTY_43184
249001c8c3f3193f9f6d3965e6f1caf2,COMP_0793,invoice,2025-09-03,2025-11-02,2025-09-03 00:00:00,-209.45,0.0,EUR,EUR,1.0,paid,S.Fra /1371 COUNTERPARTY_42722 Ef 1F[NUM],COUNTERPARTY_42722
381efdc4c0ed8def95e6c56aa3a7b2de,COMP_0793,invoice,2025-08-17,2025-08-17,2025-09-10 00:00:00,-1210.0,0.0,EUR,EUR,1.0,paid,S.Fra /1179 [COMPANY] Ef 1137,COUNTERPARTY_22440
451a3abe4c3222e468f7ef0ff949f713,COMP_0793,invoice,2025-05-29,2025-05-29,2025-06-18 00:00:00,1131.83,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/184 COUNTERPARTY_14508 Ef 1,COUNTERPARTY_14508
59bce27e746f0f9f1394b6cd82bcf3f0,COMP_0793,invoice,2025-08-17,2025-08-17,2025-10-13 00:00:00,-9075.0,0.0,EUR,EUR,1.0,paid,S.Fra /1207 [COMPANY] Ef 1140,COUNTERPARTY_22440
680237c72d8d47a0dc5213b2b30f6b27,COMP_0793,invoice,2025-09-28,2025-09-27,2025-10-23 00:00:00,17236.33,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/401 COUNTERPARTY_49391 Ef 1,COUNTERPARTY_49391
70986e5740fabdf862ee5f93839a4491,COMP_0793,invoice,2025-11-04,2025-11-04,2026-02-03 00:00:00,30574.64,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/506 COUNTERPARTY_10380 Ef 1,COUNTERPARTY_10380
726ee0f411b660aa3f17de837c18b8bd,COMP_0793,invoice,2025-10-03,2025-11-02,2025-10-03 00:00:00,-272.25,0.0,EUR,EUR,1.0,paid,S.Fra /1746 COUNTERPARTY_16229. Ef 19331,COUNTERPARTY_35060
920d53150740d7119aaf6973617d142f,COMP_0793,invoice,2025-10-01,2025-10-01,2025-10-23 00:00:00,11222.15,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/430 COUNTERPARTY_48639 Ef 1,COUNTERPARTY_48639
a660ab3883aab2e98bdd3c2c97de822c,COMP_0001,invoice,2025-03-23,2025-04-22,2025-03-23 00:00:00,-125.47,0.0,EUR,EUR,1.0,paid,S.Fra /52 COUNTERPARTY_01023 Ef [REF],COUNTERPARTY_49480
a7d3de696fb28b4f80150f07de960b3c,COMP_0793,invoice,2025-07-04,2025-07-04,2025-07-04 00:00:00,-74.4,0.0,EUR,EUR,1.0,paid,S.Fra /723 COUNTERPARTY_01639 Ef [NUM],COUNTERPARTY_11626
c8de7810e18d4f138a5399e7153d8d55,COMP_0793,invoice,2025-09-29,2025-09-29,2025-10-13 00:00:00,-3630.0,0.0,EUR,EUR,1.0,paid,S.Fra /1445 [COMPANY] Ef 1164,COUNTERPARTY_22440
e07dee8141fa558ba26432d9d1b029e0,COMP_0793,invoice,2025-08-24,2025-09-23,2025-09-12 00:00:00,86963.86,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/358 COUNTERPARTY_49557 Ef 1,COUNTERPARTY_49557
e65480383732b1df0fafa7f404736c1c,COMP_0793,invoice,2025-06-06,2025-06-06,2025-06-06 00:00:00,-68.97,0.0,EUR,EUR,1.0,paid,S.Fra /590 COUNTERPARTY_07277. Ef 12025/624,COUNTERPARTY_07277
e83782f7dc7f8512574cfac11ca6afdb,COMP_0793,invoice,2025-05-29,2025-05-29,2025-06-03 00:00:00,280.5,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/205 COUNTERPARTY_42157 Ef 1,COUNTERPARTY_42157
e9a19a337c1084751324089ccae9f08e,COMP_0793,invoice,2025-05-29,2025-05-29,2025-05-30 00:00:00,476.07,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/188 COUNTERPARTY_33572 Ef 1,COUNTERPARTY_33572
f3cee277b08b00f7f8781b20bd1dbb94,COMP_0793,invoice,2025-05-06,2025-06-05,2025-05-06 00:00:00,-254.2,0.0,EUR,EUR,1.0,paid,S.Fra /410 COUNTERPARTY_42909. Ef 125/809,COUNTERPARTY_42909
11d69de89bff20c9da828d12f3264ebb,COMP_0793,invoice,2025-12-17,2025-12-17,2025-12-17 00:00:00,-193.54,0.0,EUR,EUR,1.0,paid,S.Fra /2045 COUNTERPARTY_07783 Ef [NUM],COUNTERPARTY_49066
1a406f0aa55fc081ee331194c8bac582,COMP_0793,invoice,2025-06-18,2025-08-17,2025-06-18 00:00:00,217.8,0.0,EUR,EUR,1.0,paid,S.Fra /609 COUNTERPARTY_42722 Ef 1AB[NUM],COUNTERPARTY_42722
236f5a2b31fe95d60c5d1034d1b764ac,COMP_0793,invoice,2026-01-27,2026-01-27,2026-02-09 00:00:00,752.25,0.0,EUR,EUR,1.0,paid,N.Fra TB2026F/33 COUNTERPARTY_15509. Ef 1,COUNTERPARTY_15509
38c521b6e2470abb90441056027226d0,COMP_0793,invoice,2025-07-24,2025-08-23,2025-11-18 00:00:00,-447.7,0.0,EUR,EUR,1.0,paid,S.Fra /1899 COUNTERPARTY_49683 Ef [NUM],COUNTERPARTY_49683
3eac7853d3433fa1254928dc569a8059,COMP_0793,invoice,2025-11-25,2025-11-25,2025-12-30 00:00:00,14280.42,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/522 COUNTERPARTY_49692 Ef 1,COUNTERPARTY_49692
3ed29719b2e1eb4dbeda5f690886ab77,COMP_0001,invoice,2025-10-22,2025-10-22,2025-10-14 00:00:00,4235.0,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/181 [COMPANY] Ef 1,COUNTERPARTY_03903
470dbbbd0eb50555ceb19df097958d4b,COMP_0793,invoice,2025-07-08,2025-07-08,2025-07-28 00:00:00,-0.91,0.0,EUR,EUR,1.0,paid,S.Fra /764 COUNTERPARTY_00061 Ef [REF],COUNTERPARTY_22769
472b998654cb39a0a2765a4a8fe6fd1e,COMP_0001,invoice,2025-04-15,2025-05-15,2025-04-15 00:00:00,-577.65,0.0,EUR,EUR,1.0,paid,S.Fra /[COMPANY] Ef 1CI[NUM],COUNTERPARTY_28286
55e65f5ef691efff9f3e568d564e25a6,COMP_0793,invoice,2025-10-01,2025-10-01,2026-02-03 00:00:00,263.18,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/440 COUNTERPARTY_10380 Ef 1,COUNTERPARTY_10380
5d9f36d0c1fc21fea5086c8a70bf6072,COMP_0793,invoice,2025-06-26,2025-07-26,2025-06-26 00:00:00,-66.6,0.0,EUR,EUR,1.0,paid,S.Fra /671 COUNTERPARTY_10160 Ef 1F[NUM],COUNTERPARTY_35185
6b37b7b7bff29764f5a32a4c67b1dc6c,COMP_0793,invoice,2025-04-01,2025-05-01,2025-07-01 00:00:00,-44.07,0.0,EUR,EUR,1.0,paid,S.Fra /1261 COUNTERPARTY_10795 Ef 11C81249L,COUNTERPARTY_23778
74c157bdbcc86f68613d106283508a28,COMP_0793,invoice,2025-12-23,2025-12-23,2026-02-02 00:00:00,16275.19,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/592 COUNTERPARTY_49692 Ef 1,COUNTERPARTY_49692
80214e6aed2e2fe6f2e7012ba67185dc,COMP_0793,invoice,2025-10-08,2025-10-08,2025-10-10 00:00:00,-74.4,0.0,EUR,EUR,1.0,paid,S.Fra /1672 COUNTERPARTY_01639 Ef [NUM],COUNTERPARTY_11626
86ff0a5442e65e4a1eeaaa86a4207e56,COMP_0001,invoice,2025-09-23,2025-10-23,2025-09-23 00:00:00,-149.46,0.0,EUR,EUR,1.0,paid,S.Fra /181 COUNTERPARTY_01023 Ef [REF],COUNTERPARTY_49480
8a8783d75f2714c66c3cd05d0e099bd2,COMP_0793,invoice,2025-05-30,2025-05-30,2025-06-25 00:00:00,74165.91,0.0,EUR,EUR,1.0,paid,N.Fra TB2025F/217 COUNTERPARTY_48639 Ef 1,COUNTERPARTY_48639
8ab17ba13dc9254700e73bf1475b4bfc,COMP_0793,invoice,2025-04-30,2025-04-30,2025-05-06 00:00:00,-381.56,0.0,EUR,EUR,1.0,paid,S.Fra /377 [COMPANY] Ef 133,COUNTERPARTY_22440
91b4507d4de3c473503c081b787a4ddc,COMP_0793,invoice,2026-01-02,2026-01-02,2026-01-02 00:00:00,-2448.0,0.0,EUR,EUR,1.0,paid,S.Fra /8 COUNTERPARTY_16268. Ef 1TB-2026-F1,COUNTERPARTY_16268
