transaction_id,company_id,product_id,date,value_date,amount,exchange_rate,status,accounting_status,category,description,counterparty_id
d993a0c89f86926649dbab000eff6c6d,COMP_0001,PRODUCT_03496,2026-04-09,2026-04-09,-9680.01,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA OTRA ENTIDAD PAGO FACT [COMPANY],COUNTERPARTY_08037
567819f1c407f652a570fd4d4a235866,COMP_0001,PRODUCT_03496,2026-07-08,2026-07-08,-127.6,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA OTRA ENTIDAD COUNTERPARTY_17285,COUNTERPARTY_17285
c76b37c4b0014c7864ccb034d32b99e1,COMP_0001,PRODUCT_03496,2026-05-14,2026-05-14,-9680.01,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA OTRA ENTIDAD [X] [COMPANY],
23f44a9da239edaa24bfa34e8da1d5b6,COMP_0001,PRODUCT_03496,2026-02-06,2026-02-06,-2420.01,1.0,booked,DISCARDED,payment,TRANSFERENCIA OTRA ENTIDAD PAGO PTE FACTURA . BENEF: LA ASESORES,
035823706f33cf1a792aece0ff03ddc5,COMP_0001,PRODUCT_03496,2026-05-22,2026-05-22,-185.2,1.0,booked,RECONCILIATION_COMPLETED,payment,RECIBO AMAZON PAYMENTS EUR [NUM],
37b86e115cf8ab0e221f59d06e13134d,COMP_0001,PRODUCT_03496,2026-04-30,2026-04-30,-13207.23,1.0,booked,RECONCILIATION_COMPLETED,salary,NOMINA,
698fb3e509f950ca7ba1ecddf5a2c8bd,COMP_0001,PRODUCT_03496,2026-03-31,2026-03-31,-12149.41,1.0,booked,DISCARDED,salary,NOMINA,
200d175804b3a038217ea7a9eb2cd278,COMP_0001,PRODUCT_03496,2026-04-09,2026-04-09,18500.0,1.0,booked,RECONCILIATION_COMPLETED,transfer,TRANSFERENCIA OTRA ENTIDAD TRASPASO A COUNTERPARTY_08875 . ORDEN: [COMPANY],
3e55d15648888725f999e7b934eafe3f,COMP_0001,PRODUCT_03496,2026-04-30,2026-04-30,-157.08,1.0,booked,RECONCILIATION_COMPLETED,utility,RECIBO [X] [X] [X] [REF],
d338b067cdd85dea648d5c38db47f964,COMP_0001,PRODUCT_03496,2026-04-09,2026-04-09,-144.11,1.0,booked,RECONCILIATION_COMPLETED,utility,[COMPANY] [REF],
9d9335212572be84ef421fb867f5878d,COMP_0001,PRODUCT_03496,2026-08-03,2026-08-03,-1106.73,1.0,booked,RECONCILIATION_COMPLETED,utility,COMPRAS CON TARJETA COUNTERPARTY_08875 TARJ.IBERC.****4015,
a1de88f668b3a1c33116d711d2525602,COMP_0001,PRODUCT_03496,2026-03-02,2026-03-01,-548.28,1.0,booked,DISCARDED,utility,COMPRAS CON TARJETA COUNTERPARTY_08875 TARJ.IBERC.****0014,
afbf03d297458f9f2f5447e4424f7807,COMP_0001,PRODUCT_03496,2026-07-01,2026-07-01,-444.78,1.0,booked,RECONCILIATION_COMPLETED,utility,COMPRAS CON TARJETA COUNTERPARTY_08875 TARJ.IBERC.****0014,
0acb7d0247204cb68cf841e3f4f0a862,COMP_0001,PRODUCT_03496,2026-03-02,2026-03-01,-156.13,1.0,booked,DISCARDED,utility,COMPRAS CON TARJETA COUNTERPARTY_08875 TARJ.IBERC.****2014,
18899d3adcbe9bfa763b1ef21f8beede,COMP_0001,PRODUCT_03496,2026-06-08,2026-06-08,-144.11,1.0,booked,RECONCILIATION_COMPLETED,utility,[COMPANY] [REF],
b9837821496e3c813fc86fb5300f5985,COMP_0001,PRODUCT_03496,2026-05-14,2026-05-14,-7260.0,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA OTRA ENTIDAD [X] NEO GESTION COUNTERPARTY_26899,
d72e9a8e4981a36e7f76804f4c65c45a,COMP_0001,PRODUCT_04955,2026-05-12,2026-05-12,-2359.54,1.0,booked,RECONCILIATION_COMPLETED,payment,TRASPASO: DEVOLUCION [COMPANY] NEO INST [X],
e58cb6ecae93a5233aee23e5e20a5d11,COMP_0001,PRODUCT_03496,2026-07-08,2026-07-08,-4332.18,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA INTERNA COUNTERPARTY_23347,COUNTERPARTY_23347
58677a1235ccbc14d0f6c51b62a6274a,COMP_0001,PRODUCT_03496,2026-05-29,2026-05-29,-6843.41,1.0,booked,RECONCILIATION_COMPLETED,social_security,OPERACION SEGURIDAD SOCIAL TGSS COTIZACION 00 [REF],
754e729b0b4a6ac56ba7cb9d3ded5f86,COMP_0001,PRODUCT_03496,2026-01-23,2026-01-23,-1375.27,1.0,booked,DISCARDED,utility,"RECIBO TELEFONO VODAFONE SERVICIOS, [REF]",
3ae00253bf4c71216a3c61643eb83af2,COMP_0001,PRODUCT_03496,2026-01-23,2026-01-23,-159.9,1.0,booked,DISCARDED,utility,RECIBO [X] [X] [X] [REF],
96f76222d8e9b45cfd11969ad8f13a89,COMP_0001,PRODUCT_03496,2026-08-03,2026-08-03,-540.97,1.0,booked,RECONCILIATION_COMPLETED,utility,COMPRAS CON TARJETA COUNTERPARTY_08875 TARJ.IBERC.****0014,
07f6412e2a75bcda76240bbb6fc37aef,COMP_0001,PRODUCT_03496,2026-07-01,2026-07-01,-242.23,1.0,booked,RECONCILIATION_COMPLETED,utility,RECIBO [X] COUNTERPARTY_113014 CORR [REF],
5e120986789f651278679656ded1c47c,COMP_0001,PRODUCT_03496,2026-08-03,2026-08-01,-2038.72,1.0,booked,RECONCILIATION_COMPLETED,utility,TARJETA COUNTERPARTY_00008 TARJ.COUNTERPARTY_00008 ****9111,
5fb1a8ce47955689d4a6e68480e67da0,COMP_0001,PRODUCT_03496,2026-04-23,2026-04-23,-1639.62,1.0,booked,RECONCILIATION_COMPLETED,utility,"RECIBO TELEFONO VODAFONE SERVICIOS, [REF]",
5f164f7f41addaacf4fb6ab4ca42caf8,COMP_0001,PRODUCT_03496,2026-03-31,2026-03-31,-200.13,1.0,booked,DISCARDED,utility,"RECIBO TELEFONO VODAFONE SERVICIOS, [REF]",
695d10efe278b9a1c3efc12a712e6683,COMP_0001,PRODUCT_03496,2026-04-01,2026-04-01,-817.86,1.0,booked,RECONCILIATION_COMPLETED,utility,COMPRAS CON TARJETA COUNTERPARTY_08875 TARJ.IBERC.****4015,
7dac4de7f4ee3d7ce55b073e885674f5,COMP_0001,PRODUCT_03496,2026-02-13,2026-02-13,752.11,1.0,booked,DISCARDED,payment_refund,TRANSFERENCIA INTERNA DEVOLUCION [COMPANY] NEO [X] ORDEN: [COMPANY],
fc26af663ba17bd7fce66689c4dfb97c,COMP_0001,PRODUCT_03496,2026-07-02,2026-07-02,504.44,1.0,booked,RECONCILIATION_COMPLETED,collection,TRANSFERENCIA INTERNA DEV [COMPANY] NEO GESTION ORDEN: [COMPANY],COUNTERPARTY_03903
7c0a2cdd12322fc79eaabefc3f932125,COMP_0001,PRODUCT_03496,2026-08-10,2026-08-10,-9680.01,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA OTRA ENTIDAD PAGO FACT [X] . BENEF: [COMPANY],COUNTERPARTY_08037
a5bbca35bdafe5fda34849e010f81e90,COMP_0001,PRODUCT_03496,2026-07-08,2026-07-08,-949.18,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA OTRA ENTIDAD [X],
635d3cc6015bb59f01ac78931b72d247,COMP_0001,PRODUCT_04955,2026-08-27,2026-08-27,-1220.59,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA [COMPANY] CONCEPTO: Pago inicial auditoría mataro,
97d8f971fdfe6c2745167ddfb203c536,COMP_0001,PRODUCT_03496,2026-07-09,2026-07-09,-5445.0,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA INTERNA FAC 1 COUNTERPARTY_56127,
a92f0abc226f80c6c318801f81b56def,COMP_0001,PRODUCT_03496,2026-06-15,2026-06-15,-7260.0,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA OTRA ENTIDAD TRAN NEO GESTION COUNTERPARTY_26899,COUNTERPARTY_26899
bf54e43aae2289c9e81a31b9c246d117,COMP_0001,PRODUCT_03496,2026-06-15,2026-06-15,-1869.05,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA OTRA ENTIDAD TRAN NEO GESTION COUNTERPARTY_27064,COUNTERPARTY_27064
f207f923419c439cfe74dab42ad0e353,COMP_0001,PRODUCT_03496,2026-05-14,2026-05-14,-9680.01,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA OTRA ENTIDAD [X] [COMPANY],
bc129c3c240054c368e85027b0edbefc,COMP_0001,PRODUCT_03496,2026-05-19,2026-05-19,-185.2,1.0,booked,RECONCILIATION_COMPLETED,payment,RECIBO AMAZON PAYMENTS EUR [NUM],
4acb3717dd3697a70e4cf27ce3474286,COMP_0001,PRODUCT_03496,2026-02-27,2026-02-27,-11616.1,1.0,booked,DISCARDED,salary,NOMINA,
2f14af0a1f6919c425edbfb565373283,COMP_0001,PRODUCT_03496,2026-02-04,2026-02-04,-7815.11,1.0,booked,DISCARDED,tax,IMPUESTO LOCAL DIPUTACION FORAL DE [REF],
9dcc1c0e89943c30b1f0f2fa4813646d,COMP_0001,PRODUCT_03496,2026-04-29,2026-04-29,-7323.0,1.0,booked,RECONCILIATION_COMPLETED,tax,IMPUESTO LOCAL DIPUTACION FORAL DE [REF],
12b5992bb2c80f967340401bdddbc5ae,COMP_0001,PRODUCT_03496,2026-02-02,2026-02-01,-212.07,1.0,booked,DISCARDED,utility,COMPRAS CON TARJETA COUNTERPARTY_08875 TARJ.IBERC.****7015,
7e650b5c7387b3168af0c24937438b73,COMP_0001,PRODUCT_03496,2026-02-02,2026-02-01,-555.3,1.0,booked,DISCARDED,utility,COMPRAS CON TARJETA COUNTERPARTY_08875 TARJ.IBERC.****0014,
e05632e2307fe7fcd329d7cb24374838,COMP_0001,PRODUCT_03496,2026-06-01,2026-06-01,-195.05,1.0,booked,RECONCILIATION_COMPLETED,utility,COMPRAS CON TARJETA COUNTERPARTY_08875 TARJ.IBERC.****7015,
44f3a2ebe0f12e871262b61d771c17d3,COMP_0001,PRODUCT_03496,2026-08-06,2026-08-06,-144.11,1.0,booked,RECONCILIATION_COMPLETED,utility,[COMPANY] [REF],
fb5088a4037372b82fa02ed83f9f249e,COMP_0001,PRODUCT_03496,2026-05-22,2026-05-22,-1769.03,1.0,booked,RECONCILIATION_COMPLETED,utility,"RECIBO TELEFONO VODAFONE SERVICIOS, [REF]",COUNTERPARTY_28286
f13720336426643b029066bbb64e75e1,COMP_0001,PRODUCT_03496,2026-04-15,2026-04-15,-108.57,1.0,booked,RECONCILIATION_COMPLETED,utility,RECIBO COUNTERPARTY_01234 [X] [REF],
ae1c17e4793044d56f698627bad357f3,COMP_0001,PRODUCT_03496,2026-07-01,2026-07-01,-195.7,1.0,booked,RECONCILIATION_COMPLETED,utility,RECIBO [X] [X] [X] [REF],
b2d9e165ffcd65a89650ab36bd181ea9,COMP_0001,PRODUCT_03496,2026-08-31,2026-08-31,-197.58,1.0,booked,RECONCILIATION_COMPLETED,utility,RECIBO [X] [X] [X] [REF],
1ed95c349856e175e2d669ace04a534f,COMP_0001,PRODUCT_03496,2026-03-10,2026-03-10,301.58,1.0,booked,DISCARDED,payment_refund,TRANSFERENCIA INTERNA DEVOLUCION [COMPANY] NEO GESTION ORDEN: [COMPANY],
3863b58c2db484f2a52f752a7ecda391,COMP_0001,PRODUCT_03496,2026-04-29,2026-04-29,12000.0,1.0,booked,RECONCILIATION_COMPLETED,collection,TRANSFERENCIA INTERNA PAGO FACTURA NEO GESTION ORDEN: [COMPANY],
a906c5ddad1f28e95a2e240e3fb887d9,COMP_0001,PRODUCT_03496,2026-07-09,2026-07-09,30160.46,1.0,booked,RECONCILIATION_COMPLETED,collection,TRANSFERENCIA OTRA ENTIDAD COUNTERPARTY_29645 PAGO FAC NEO GESTION [COMPANY],COUNTERPARTY_29645
6122b6536a30a0ed882530fd3ddd615c,COMP_0001,PRODUCT_03496,2026-02-09,2026-02-09,32726.87,1.0,booked,DISCARDED,collection,TRANSFERENCIA OTRA ENTIDAD [COMPANY] SOCIED [TAXID] PAGO FAC NEO [COMPANY],
9b13889bac293a06b319a6d52507e0ee,COMP_0001,PRODUCT_03496,2026-08-10,2026-08-10,92.0,1.0,booked,RECONCILIATION_COMPLETED,collection,TRANSFERENCIA INTERNA DEV [COMPANY] [X] GESTION ORDEN: [COMPANY],COUNTERPARTY_03903
79ad54e489c2f5aa8a7ca3bbe8f9bdd2,COMP_0001,PRODUCT_03496,2026-03-05,2026-03-05,-14520.0,1.0,booked,DISCARDED,payment,TRANSFERENCIA OTRA ENTIDAD PAGO FACTURA NEO GESTION COUNTERPARTY_09820,
d7da3fb3e52eb6332a1851624a076602,COMP_0001,PRODUCT_03496,2026-06-19,2026-06-19,-37.79,1.0,booked,RECONCILIATION_COMPLETED,payment,RECIBO COUNTERPARTY_00496 [NUM],
ef6bdb11a686a7ddf2d49c2166842e25,COMP_0001,PRODUCT_03496,2026-02-09,2026-02-09,-100.0,1.0,booked,DISCARDED,payment,TRANSFERENCIA OTRA ENTIDAD PROV FONDOS PODER NEO GESTION,
65a3629ccaa763ed477dd3a22f1d579f,COMP_0001,PRODUCT_03496,2026-02-11,2026-02-11,-152.94,1.0,booked,DISCARDED,payment,TRANSFERENCIA OTRA ENTIDAD [PERSON],
379734b746bdcb214e226df80d9c8334,COMP_0001,PRODUCT_03496,2026-02-17,2026-02-17,-392.04,1.0,booked,DISCARDED,payment,TRANSFERENCIA OTRA ENTIDAD FAC 176Ñ01 [X],
2d302a2eb33fbfd060867d6423d815ad,COMP_0001,PRODUCT_03496,2026-05-04,2026-05-01,-793.06,1.0,booked,RECONCILIATION_COMPLETED,utility,COMPRAS CON TARJETA COUNTERPARTY_08875 TARJ.IBERC.****4015,
618129f3e528f6e834cb1151f08e1ffc,COMP_0001,PRODUCT_03496,2026-04-21,2026-04-21,-362.56,1.0,booked,RECONCILIATION_COMPLETED,utility,"RECIBO COUNTERPARTY_99316, [REF]",
14fc93f3952ee03521ed50547b65f45c,COMP_0001,PRODUCT_03496,2026-06-22,2026-06-22,-205.08,1.0,booked,RECONCILIATION_COMPLETED,utility,RECIBO COUNTERPARTY_00417 S [REF],COUNTERPARTY_31771
e55339238274be842368e80c06ba8df6,COMP_0001,PRODUCT_03496,2026-08-28,2026-08-28,-200.13,1.0,booked,RECONCILIATION_COMPLETED,utility,"RECIBO TELEFONO VODAFONE SERVICIOS, [REF]",COUNTERPARTY_28286
244e59604ed121d4bc94c5333b878267,COMP_0001,PRODUCT_03496,2026-04-02,2026-04-02,-79.83,1.0,booked,RECONCILIATION_COMPLETED,utility,RECIBO ASOCIACION O COLEGIO PROFESIONAL ILUSTRE COUNTERPARTY_01234 [REF],
2904303a9f478126e83877856941be8d,COMP_0001,PRODUCT_03496,2026-02-06,2026-02-06,-144.11,1.0,booked,DISCARDED,utility,[COMPANY] [REF],
75ecad98b3fbb0f73e672113fd18247a,COMP_0001,PRODUCT_03496,2026-07-01,2026-07-01,-875.9,1.0,booked,RECONCILIATION_COMPLETED,utility,COMPRAS CON TARJETA COUNTERPARTY_08875 TARJ.IBERC.****7015,
8f64c6b00b5aaf82c2bb3bae13815274,COMP_0001,PRODUCT_03496,2026-08-28,2026-08-28,-205.08,1.0,booked,RECONCILIATION_COMPLETED,utility,RECIBO COUNTERPARTY_00417 S [REF],COUNTERPARTY_31771
0ec84f3a1d03fc416af1e7aa10a1038f,COMP_0001,PRODUCT_03496,2026-04-22,2026-04-22,10599.79,1.0,booked,RECONCILIATION_COMPLETED,payment_refund,TRANSFERENCIA INTERNA DEVOLUCION [COMPANY] ORDEN: COUNTERPARTY_56127,
71c603018f65a936d5d393a550ad9b91,COMP_0001,PRODUCT_04955,2026-05-11,2026-05-11,1234.99,1.0,booked,RECONCILIATION_COMPLETED,collection,"TRANSFERENCIA DE [COMPANY] DEPORTIVO BALONCESTO [X], CONCEPTO ABONO FACTURA 129 - [X].",
e8d3c212dc824e00cc3fc7afff833060,COMP_0001,PRODUCT_03496,2026-07-14,2026-07-14,30000.0,1.0,booked,RECONCILIATION_COMPLETED,collection,TRANSFERENCIA OTRA ENTIDAD COUNTERPARTY_29645 PAGO FAC NEO GESTION [COMPANY],COUNTERPARTY_29645
3331a3c8674b4ab753237a461331ac2e,COMP_0001,PRODUCT_03496,2026-06-03,2026-06-03,610.15,1.0,booked,RECONCILIATION_COMPLETED,collection,TRANSFERENCIA OTRA [COMPANY] DEVOLUCION [COMPANY] NEO GEST Y NEO SER SAL NEO GESTION,
847067ed097925c4f06c3b7f12258157,COMP_0001,PRODUCT_03496,2026-02-06,2026-02-06,-9680.01,1.0,booked,DISCARDED,payment,TRANSFERENCIA OTRA ENTIDAD [X] [COMPANY],
16054bee1136645ea4acefe7db0f39a5,COMP_0001,PRODUCT_03496,2026-04-09,2026-04-09,-14520.0,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA OTRA ENTIDAD PAGO FACT NEO GESTION COUNTERPARTY_09820,COUNTERPARTY_09820
b360fdebf5383ddc3459e9a4b493d19e,COMP_0001,PRODUCT_03496,2026-05-19,2026-05-19,-185.2,1.0,booked,RECONCILIATION_COMPLETED,payment,RECIBO AMAZON PAYMENTS EUR [NUM],
c7702a1ae4f4e13e9cb53fd4cec786bb,COMP_0001,PRODUCT_04955,2026-04-09,2026-04-09,-18500.0,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA INMEDIATA A FAVOR DE [COMPANY] CONCEPTO TRASPASO A COUNTERPARTY_08875,
006fd18b9fc7c962778a066b8f044647,COMP_0001,PRODUCT_03496,2026-08-05,2026-08-05,-14520.0,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA OTRA ENTIDAD COUNTERPARTY_09820,COUNTERPARTY_09820
c94ee6b87d81c883e0bfd3a61b452378,COMP_0001,PRODUCT_03496,2026-08-05,2026-08-05,-7260.0,1.0,booked,RECONCILIATION_COMPLETED,payment,TRANSFERENCIA OTRA ENTIDAD COUNTERPARTY_26899,COUNTERPARTY_26899
00a5d745fba7a048b53cd1e3ac01cfb1,COMP_0001,PRODUCT_03496,2026-05-29,2026-05-29,-2111.84,1.0,booked,RECONCILIATION_COMPLETED,social_security,OPERACION SEGURIDAD SOCIAL TGSS COTIZACION 00 [REF],
8b9f082fab3aa474faeb035ccb396028,COMP_0001,PRODUCT_03496,2026-08-03,2026-08-01,-335.69,1.0,booked,RECONCILIATION_COMPLETED,utility,COMPRAS CON TARJETA COUNTERPARTY_08875 TARJ.IBERC.****0014,
9e4a99e0583cfe6ccc499797075c796a,COMP_0001,PRODUCT_03496,2026-04-23,2026-04-23,-57.33,1.0,booked,RECONCILIATION_COMPLETED,utility,RECIBO [X] COUNTERPARTY_113014 CORR [REF],
efe5c3d676bef791a6dc1dfa96adfde1,COMP_0001,PRODUCT_03496,2026-08-03,2026-08-03,-0.88,1.0,booked,RECONCILIATION_COMPLETED,utility,COMPRAS CON TARJETA COUNTERPARTY_08875 TARJ.IBERC.****7015,
6fb9e6feb3ed3290e7e65ce498cbd5a6,COMP_0001,PRODUCT_03496,2026-05-29,2026-05-29,-200.13,1.0,booked,RECONCILIATION_COMPLETED,utility,"RECIBO TELEFONO VODAFONE SERVICIOS, [REF]",
737f047d5f9cd1116df5b66b159933e9,COMP_0001,PRODUCT_03496,2026-03-31,2026-03-31,-150.98,1.0,booked,DISCARDED,utility,RECIBO [X] [X] [X] [REF],
4eeeb153bf5740f84e07a238cead6a5c,COMP_0001,PRODUCT_03496,2026-04-01,2026-04-01,-468.87,1.0,booked,RECONCILIATION_COMPLETED,utility,COMPRAS CON TARJETA COUNTERPARTY_08875 TARJ.IBERC.****0014,
e483734486be15544faa975252d38194,COMP_0001,PRODUCT_03496,2026-08-03,2026-08-03,-0.72,1.0,booked,RECONCILIATION_COMPLETED,utility,COMPRAS CON TARJETA COUNTERPARTY_08875 TARJ.IBERC.****0014,
92b6dc117428c610624f2473d1338389,COMP_0001,PRODUCT_03496,2026-08-07,2026-08-07,-70.26,1.0,booked,RECONCILIATION_COMPLETED,utility,RECIBO COUNTERPARTY_01234 [X] [REF],COUNTERPARTY_35207
85371c136938648c6e7026bbffe32a2f,COMP_0001,PRODUCT_03496,2026-06-23,2026-06-23,-2028.99,1.0,booked,RECONCILIATION_COMPLETED,utility,"RECIBO TELEFONO VODAFONE SERVICIOS, [REF]",
7ade32c16bef9bed8f1e340766b9f898,COMP_0001,PRODUCT_03496,2026-03-16,2026-03-16,-30.0,1.0,booked,DISCARDED,interest_charge,LIQUIDACION INTERESES DE LA CUENTA,
b26a39557c85a12f550c21c7a7b68ba5,COMP_0001,PRODUCT_03496,2026-04-09,2026-03-16,30.0,1.0,booked,RECONCILIATION_COMPLETED,-,RETROCESION DE APUNTE RETROCESION COMISIONÑGASTO,
1f97c16c6724c3a87d4c5392fa41feea,COMP_0001,PRODUCT_03496,2026-08-03,2026-08-02,50000.0,1.0,booked,RECONCILIATION_COMPLETED,collection,TRANSFERENCIA OTRA ENTIDAD PAGO FACT NEO GESTION . ORDEN: COUNTERPARTY_29645,COUNTERPARTY_29645
19fe326c00cf48a19a3c7c9ec90d79c2,COMP_0001,PRODUCT_03496,2026-06-24,2026-06-24,125.96,1.0,booked,RECONCILIATION_COMPLETED,collection,TRANSFERENCIA OTRA ENTIDAD NEO INSTALACIONES TRANSFERENCIA NEO [COMPANY],COUNTERPARTY_03903
